store_code,schedule_date,employee_id,slot_index,slot_start,slot_end,status_code,status_cn
US00002,2026-06-11,US202601130004,23,11:30,12:00,班,on_duty
US00002,2026-06-11,US202601130004,24,12:00,12:30,班,on_duty
US00002,2026-06-11,US202601130004,25,12:30,13:00,班,on_duty
US00002,2026-06-11,US202601130004,26,13:00,13:30,班,on_duty
US00002,2026-06-11,US202603030008,26,13:00,13:30,班,on_duty
US00002,2026-06-11,US202603030008,27,13:30,14:00,班,on_duty
US00002,2026-06-11,US202603030008,28,14:00,14:30,班,on_duty
US00002,2026-06-11,US202603030008,29,14:30,15:00,班,on_duty
US00002,2026-06-11,US202603030008,30,15:00,15:30,班,on_duty
US00002,2026-06-11,US202603030008,31,15:30,16:00,班,on_duty
US00002,2026-06-11,US202603030008,32,16:00,16:30,班,on_duty
US00002,2026-06-11,US202603030008,33,16:30,17:00,班,on_duty
US00002,2026-06-11,US202603030008,34,17:00,17:30,休,rest
US00002,2026-06-11,US202603030008,35,17:30,18:00,休,rest
US00002,2026-06-11,US202603030008,36,18:00,18:30,班,on_duty
US00002,2026-06-11,US202603030008,37,18:30,19:00,班,on_duty
US00002,2026-06-11,US202603030008,38,19:00,19:30,班,on_duty
US00002,2026-06-11,US202603030008,39,19:30,20:00,班,on_duty
US00002,2026-06-11,US202603030008,40,20:00,20:30,班,on_duty
US00002,2026-06-11,US202603030008,41,20:30,21:00,班,on_duty
US00002,2026-06-11,US202603030008,42,21:00,21:30,班,on_duty
US00002,2026-06-11,US202603170010,26,13:00,13:30,班,on_duty
US00002,2026-06-11,US202603170010,27,13:30,14:00,班,on_duty
US00002,2026-06-11,US202603170010,28,14:00,14:30,班,on_duty
US00002,2026-06-11,US202603170010,29,14:30,15:00,班,on_duty
US00002,2026-06-11,US202603170010,30,15:00,15:30,班,on_duty
US00002,2026-06-11,US202603170010,31,15:30,16:00,班,on_duty
US00002,2026-06-11,US202603170010,32,16:00,16:30,班,on_duty
US00002,2026-06-11,US202603170010,33,16:30,17:00,班,on_duty
US00002,2026-06-11,US202603170010,34,17:00,17:30,班,on_duty
US00002,2026-06-11,US202603170010,35,17:30,18:00,班,on_duty
US00002,2026-06-11,US202603170010,36,18:00,18:30,休,rest
US00002,2026-06-11,US202603170010,37,18:30,19:00,休,rest
US00002,2026-06-11,US202603170010,38,19:00,19:30,班,on_duty
US00002,2026-06-11,US202603170010,39,19:30,20:00,班,on_duty
US00002,2026-06-11,US202603170010,40,20:00,20:30,班,on_duty
US00002,2026-06-11,US202603170010,41,20:30,21:00,班,on_duty
US00002,2026-06-11,US202603170010,42,21:00,21:30,班,on_duty
US00002,2026-06-11,US202605120008,19,09:30,10:00,班,on_duty
US00002,2026-06-11,US202605120008,20,10:00,10:30,班,on_duty
US00002,2026-06-11,US202605120008,21,10:30,11:00,班,on_duty
US00002,2026-06-11,US202605120008,22,11:00,11:30,班,on_duty
US00002,2026-06-11,US202605120008,23,11:30,12:00,班,on_duty
US00002,2026-06-11,US202605120008,24,12:00,12:30,班,on_duty
US00002,2026-06-11,US202605120008,25,12:30,13:00,班,on_duty
US00002,2026-06-11,US202605120008,26,13:00,13:30,班,on_duty
US00002,2026-06-11,US202605120008,27,13:30,14:00,休,rest
US00002,2026-06-11,US202605120008,28,14:00,14:30,班,on_duty
US00002,2026-06-11,US202605120008,29,14:30,15:00,班,on_duty
US00002,2026-06-11,US202605120008,30,15:00,15:30,班,on_duty
US00002,2026-06-11,US202605120008,31,15:30,16:00,班,on_duty
US00002,2026-06-11,US202605120008,32,16:00,16:30,班,on_duty
US00002,2026-06-11,US202605120008,33,16:30,17:00,班,on_duty
US00002,2026-06-12,US202506180003,26,13:00,13:30,班,on_duty
US00002,2026-06-12,US202506180003,27,13:30,14:00,班,on_duty
US00002,2026-06-12,US202506180003,28,14:00,14:30,班,on_duty
US00002,2026-06-12,US202506180003,29,14:30,15:00,班,on_duty
US00002,2026-06-12,US202506180003,30,15:00,15:30,班,on_duty
US00002,2026-06-12,US202506180003,31,15:30,16:00,班,on_duty
US00002,2026-06-12,US202506180003,32,16:00,16:30,休,rest
US00002,2026-06-12,US202506180003,33,16:30,17:00,休,rest
US00002,2026-06-12,US202506180003,34,17:00,17:30,班,on_duty
US00002,2026-06-12,US202506180003,35,17:30,18:00,班,on_duty
US00002,2026-06-12,US202506180003,36,18:00,18:30,班,on_duty
US00002,2026-06-12,US202506180003,37,18:30,19:00,班,on_duty
US00002,2026-06-12,US202506180003,38,19:00,19:30,班,on_duty
US00002,2026-06-12,US202506180003,39,19:30,20:00,班,on_duty
US00002,2026-06-12,US202506180003,40,20:00,20:30,班,on_duty
US00002,2026-06-12,US202506180003,41,20:30,21:00,班,on_duty
US00002,2026-06-12,US202506180003,42,21:00,21:30,班,on_duty
US00002,2026-06-12,US202508050005,12,06:00,06:30,班,on_duty
US00002,2026-06-12,US202508050005,13,06:30,07:00,班,on_duty
US00002,2026-06-12,US202508050005,14,07:00,07:30,班,on_duty
US00002,2026-06-12,US202508050005,15,07:30,08:00,班,on_duty
US00002,2026-06-12,US202508050005,16,08:00,08:30,班,on_duty
US00002,2026-06-12,US202508050005,17,08:30,09:00,班,on_duty
US00002,2026-06-12,US202508050005,18,09:00,09:30,班,on_duty
US00002,2026-06-12,US202508050005,19,09:30,10:00,班,on_duty
US00002,2026-06-12,US202508050005,20,10:00,10:30,班,on_duty
US00002,2026-06-12,US202508050005,21,10:30,11:00,休,rest
US00002,2026-06-12,US202508050005,22,11:00,11:30,休,rest
US00002,2026-06-12,US202508050005,23,11:30,12:00,班,on_duty
US00002,2026-06-12,US202508050005,24,12:00,12:30,班,on_duty
US00002,2026-06-12,US202508050005,25,12:30,13:00,班,on_duty
US00002,2026-06-12,US202508050005,26,13:00,13:30,班,on_duty
US00002,2026-06-12,US202508050006,19,09:30,10:00,班,on_duty
US00002,2026-06-12,US202508050006,20,10:00,10:30,班,on_duty
US00002,2026-06-12,US202508050006,21,10:30,11:00,班,on_duty
US00002,2026-06-12,US202508050006,22,11:00,11:30,班,on_duty
US00002,2026-06-12,US202508050006,23,11:30,12:00,班,on_duty
US00002,2026-06-12,US202508050006,24,12:00,12:30,班,on_duty
US00002,2026-06-12,US202508050006,25,12:30,13:00,班,on_duty
US00002,2026-06-12,US202508050006,26,13:00,13:30,班,on_duty
US00002,2026-06-12,US202508050006,27,13:30,14:00,休,rest
US00002,2026-06-12,US202508050006,28,14:00,14:30,班,on_duty
US00002,2026-06-12,US202508050006,29,14:30,15:00,班,on_duty
US00002,2026-06-12,US202508050006,30,15:00,15:30,班,on_duty
US00002,2026-06-12,US202508050006,31,15:30,16:00,班,on_duty
US00002,2026-06-12,US202508050006,32,16:00,16:30,班,on_duty
US00002,2026-06-12,US202508050006,33,16:30,17:00,班,on_duty
US00002,2026-06-12,US202512020012,12,06:00,06:30,班,on_duty
US00002,2026-06-12,US202512020012,13,06:30,07:00,班,on_duty
US00002,2026-06-12,US202512020012,14,07:00,07:30,班,on_duty
US00002,2026-06-12,US202512020012,15,07:30,08:00,班,on_duty
US00002,2026-06-12,US202512020012,16,08:00,08:30,班,on_duty
US00002,2026-06-12,US202512020012,17,08:30,09:00,班,on_duty
US00002,2026-06-12,US202512020012,18,09:00,09:30,班,on_duty
US00002,2026-06-12,US202512020012,19,09:30,10:00,休,rest
US00002,2026-06-12,US202512020012,20,10:00,10:30,休,rest
US00002,2026-06-12,US202512020012,21,10:30,11:00,班,on_duty
US00002,2026-06-12,US202512020012,22,11:00,11:30,班,on_duty
US00002,2026-06-12,US202512020012,23,11:30,12:00,班,on_duty
US00002,2026-06-12,US202512020012,24,12:00,12:30,班,on_duty
US00002,2026-06-12,US202512020012,25,12:30,13:00,班,on_duty
US00002,2026-06-12,US202512020012,26,13:00,13:30,班,on_duty
US00002,2026-06-12,US202512020012,27,13:30,14:00,班,on_duty
US00002,2026-06-12,US202512020012,28,14:00,14:30,班,on_duty
US00002,2026-06-12,US202512090008,26,13:00,13:30,班,on_duty
US00002,2026-06-12,US202512090008,27,13:30,14:00,班,on_duty
US00002,2026-06-12,US202512090008,28,14:00,14:30,班,on_duty
US00002,2026-06-12,US202512090008,29,14:30,15:00,班,on_duty
US00002,2026-06-12,US202512090008,30,15:00,15:30,班,on_duty
US00002,2026-06-12,US202512090008,31,15:30,16:00,班,on_duty
US00002,2026-06-12,US202512090008,32,16:00,16:30,休,rest
US00002,2026-06-12,US202512090008,33,16:30,17:00,休,rest
US00002,2026-06-12,US202512090008,34,17:00,17:30,班,on_duty
US00002,2026-06-12,US202512090008,35,17:30,18:00,班,on_duty
US00002,2026-06-12,US202512090008,36,18:00,18:30,班,on_duty
US00002,2026-06-12,US202512090008,37,18:30,19:00,班,on_duty
US00002,2026-06-12,US202512090008,38,19:00,19:30,班,on_duty
US00002,2026-06-12,US202512090008,39,19:30,20:00,班,on_duty
US00002,2026-06-12,US202512090008,40,20:00,20:30,班,on_duty
US00002,2026-06-12,US202512090008,41,20:30,21:00,班,on_duty
US00002,2026-06-12,US202512090008,42,21:00,21:30,班,on_duty
US00002,2026-06-12,US202603030008,26,13:00,13:30,班,on_duty
US00002,2026-06-12,US202603030008,27,13:30,14:00,班,on_duty
US00002,2026-06-12,US202603030008,28,14:00,14:30,班,on_duty
US00002,2026-06-12,US202603030008,29,14:30,15:00,班,on_duty
US00002,2026-06-12,US202603030008,30,15:00,15:30,班,on_duty
US00002,2026-06-12,US202603030008,31,15:30,16:00,班,on_duty
US00002,2026-06-12,US202603030008,32,16:00,16:30,班,on_duty
US00002,2026-06-12,US202603030008,33,16:30,17:00,班,on_duty
US00002,2026-06-12,US202603030008,34,17:00,17:30,休,rest
US00002,2026-06-12,US202603030008,35,17:30,18:00,休,rest
US00002,2026-06-12,US202603030008,36,18:00,18:30,班,on_duty
US00002,2026-06-12,US202603030008,37,18:30,19:00,班,on_duty
US00002,2026-06-12,US202603030008,38,19:00,19:30,班,on_duty
US00002,2026-06-12,US202603030008,39,19:30,20:00,班,on_duty
US00002,2026-06-12,US202603030008,40,20:00,20:30,班,on_duty
US00002,2026-06-12,US202603030008,41,20:30,21:00,班,on_duty
US00002,2026-06-12,US202603030008,42,21:00,21:30,班,on_duty
US00002,2026-06-12,US202605120008,12,06:00,06:30,班,on_duty
US00002,2026-06-12,US202605120008,13,06:30,07:00,班,on_duty
US00002,2026-06-12,US202605120008,14,07:00,07:30,班,on_duty
US00002,2026-06-12,US202605120008,15,07:30,08:00,班,on_duty
US00002,2026-06-12,US202605120008,16,08:00,08:30,班,on_duty
US00002,2026-06-12,US202605120008,17,08:30,09:00,班,on_duty
US00002,2026-06-12,US202605120008,18,09:00,09:30,班,on_duty
US00002,2026-06-12,US202605120008,19,09:30,10:00,休,rest
US00002,2026-06-12,US202605120008,20,10:00,10:30,休,rest
US00002,2026-06-12,US202605120008,21,10:30,11:00,班,on_duty
US00002,2026-06-12,US202605120008,22,11:00,11:30,班,on_duty
US00002,2026-06-12,US202605120008,23,11:30,12:00,班,on_duty
US00002,2026-06-12,US202605120008,24,12:00,12:30,班,on_duty
US00002,2026-06-12,US202605120008,25,12:30,13:00,班,on_duty
US00002,2026-06-12,US202605120008,26,13:00,13:30,班,on_duty
US00002,2026-06-12,US202605120008,27,13:30,14:00,班,on_duty
US00002,2026-06-12,US202605120008,28,14:00,14:30,班,on_duty
US00002,2026-06-13,US202506180003,26,13:00,13:30,班,on_duty
US00002,2026-06-13,US202506180003,27,13:30,14:00,班,on_duty
US00002,2026-06-13,US202506180003,28,14:00,14:30,班,on_duty
US00002,2026-06-13,US202506180003,29,14:30,15:00,班,on_duty
US00002,2026-06-13,US202506180003,30,15:00,15:30,班,on_duty
US00002,2026-06-13,US202506180003,31,15:30,16:00,班,on_duty
US00002,2026-06-13,US202506180003,32,16:00,16:30,班,on_duty
US00002,2026-06-13,US202506180003,33,16:30,17:00,班,on_duty
US00002,2026-06-13,US202506180003,34,17:00,17:30,休,rest
US00002,2026-06-13,US202506180003,35,17:30,18:00,休,rest
US00002,2026-06-13,US202506180003,36,18:00,18:30,班,on_duty
US00002,2026-06-13,US202506180003,37,18:30,19:00,班,on_duty
US00002,2026-06-13,US202506180003,38,19:00,19:30,班,on_duty
US00002,2026-06-13,US202506180003,39,19:30,20:00,班,on_duty
US00002,2026-06-13,US202506180003,40,20:00,20:30,班,on_duty
US00002,2026-06-13,US202506180003,41,20:30,21:00,班,on_duty
US00002,2026-06-13,US202506180003,42,21:00,21:30,班,on_duty
US00002,2026-06-13,US202508050005,12,06:00,06:30,班,on_duty
US00002,2026-06-13,US202508050005,13,06:30,07:00,班,on_duty
US00002,2026-06-13,US202508050005,14,07:00,07:30,班,on_duty
US00002,2026-06-13,US202508050005,15,07:30,08:00,班,on_duty
US00002,2026-06-13,US202508050005,16,08:00,08:30,班,on_duty
US00002,2026-06-13,US202508050005,17,08:30,09:00,班,on_duty
US00002,2026-06-13,US202508050005,18,09:00,09:30,班,on_duty
US00002,2026-06-13,US202508050005,19,09:30,10:00,班,on_duty
US00002,2026-06-13,US202508050005,20,10:00,10:30,班,on_duty
US00002,2026-06-13,US202508050005,21,10:30,11:00,休,rest
US00002,2026-06-13,US202508050005,22,11:00,11:30,休,rest
US00002,2026-06-13,US202508050005,23,11:30,12:00,班,on_duty
US00002,2026-06-13,US202508050005,24,12:00,12:30,班,on_duty
US00002,2026-06-13,US202508050005,25,12:30,13:00,班,on_duty
US00002,2026-06-13,US202508050005,26,13:00,13:30,班,on_duty
US00002,2026-06-13,US202512020012,12,06:00,06:30,班,on_duty
US00002,2026-06-13,US202512020012,13,06:30,07:00,班,on_duty
US00002,2026-06-13,US202512020012,14,07:00,07:30,班,on_duty
US00002,2026-06-13,US202512020012,15,07:30,08:00,班,on_duty
US00002,2026-06-13,US202512020012,16,08:00,08:30,班,on_duty
US00002,2026-06-13,US202512020012,17,08:30,09:00,班,on_duty
US00002,2026-06-13,US202512020012,18,09:00,09:30,班,on_duty
US00002,2026-06-13,US202512020012,19,09:30,10:00,休,rest
US00002,2026-06-13,US202512020012,20,10:00,10:30,休,rest
US00002,2026-06-13,US202512020012,21,10:30,11:00,班,on_duty
US00002,2026-06-13,US202512020012,22,11:00,11:30,班,on_duty
US00002,2026-06-13,US202512020012,23,11:30,12:00,班,on_duty
US00002,2026-06-13,US202512020012,24,12:00,12:30,班,on_duty
US00002,2026-06-13,US202512020012,25,12:30,13:00,班,on_duty
US00002,2026-06-13,US202512020012,26,13:00,13:30,班,on_duty
US00002,2026-06-13,US202512020012,27,13:30,14:00,班,on_duty
US00002,2026-06-13,US202512020012,28,14:00,14:30,班,on_duty
US00002,2026-06-13,US202512090008,19,09:30,10:00,班,on_duty
US00002,2026-06-13,US202512090008,20,10:00,10:30,班,on_duty
US00002,2026-06-13,US202512090008,21,10:30,11:00,班,on_duty
US00002,2026-06-13,US202512090008,22,11:00,11:30,班,on_duty
US00002,2026-06-13,US202512090008,23,11:30,12:00,班,on_duty
US00002,2026-06-13,US202512090008,24,12:00,12:30,班,on_duty
US00002,2026-06-13,US202512090008,25,12:30,13:00,班,on_duty
US00002,2026-06-13,US202512090008,26,13:00,13:30,班,on_duty
US00002,2026-06-13,US202512090008,27,13:30,14:00,休,rest
US00002,2026-06-13,US202512090008,28,14:00,14:30,班,on_duty
US00002,2026-06-13,US202512090008,29,14:30,15:00,班,on_duty
US00002,2026-06-13,US202512090008,30,15:00,15:30,班,on_duty
US00002,2026-06-13,US202512090008,31,15:30,16:00,班,on_duty
US00002,2026-06-13,US202512090008,32,16:00,16:30,班,on_duty
US00002,2026-06-13,US202512090008,33,16:30,17:00,班,on_duty
US00002,2026-06-13,US202601130004,21,10:30,11:00,班,on_duty
US00002,2026-06-13,US202601130004,22,11:00,11:30,班,on_duty
US00002,2026-06-13,US202601130004,23,11:30,12:00,班,on_duty
US00002,2026-06-13,US202601130004,24,12:00,12:30,班,on_duty
US00002,2026-06-13,US202601130004,25,12:30,13:00,班,on_duty
US00002,2026-06-13,US202601130004,26,13:00,13:30,班,on_duty
US00002,2026-06-13,US202601130004,27,13:30,14:00,班,on_duty
US00002,2026-06-13,US202601130004,28,14:00,14:30,班,on_duty
US00002,2026-06-13,US202601130004,29,14:30,15:00,休,rest
US00002,2026-06-13,US202601130004,30,15:00,15:30,班,on_duty
US00002,2026-06-13,US202601130004,31,15:30,16:00,班,on_duty
US00002,2026-06-13,US202601130004,32,16:00,16:30,班,on_duty
US00002,2026-06-13,US202601130004,33,16:30,17:00,班,on_duty
US00002,2026-06-13,US202601130004,34,17:00,17:30,班,on_duty
US00002,2026-06-13,US202601130004,35,17:30,18:00,班,on_duty
US00002,2026-06-13,US202605120008,26,13:00,13:30,班,on_duty
US00002,2026-06-13,US202605120008,27,13:30,14:00,班,on_duty
US00002,2026-06-13,US202605120008,28,14:00,14:30,班,on_duty
US00002,2026-06-13,US202605120008,29,14:30,15:00,班,on_duty
US00002,2026-06-13,US202605120008,30,15:00,15:30,班,on_duty
US00002,2026-06-13,US202605120008,31,15:30,16:00,班,on_duty
US00002,2026-06-13,US202605120008,32,16:00,16:30,休,rest
US00002,2026-06-13,US202605120008,33,16:30,17:00,休,rest
US00002,2026-06-13,US202605120008,34,17:00,17:30,班,on_duty
US00002,2026-06-13,US202605120008,35,17:30,18:00,班,on_duty
US00002,2026-06-13,US202605120008,36,18:00,18:30,班,on_duty
US00002,2026-06-13,US202605120008,37,18:30,19:00,班,on_duty
US00002,2026-06-13,US202605120008,38,19:00,19:30,班,on_duty
US00002,2026-06-13,US202605120008,39,19:30,20:00,班,on_duty
US00002,2026-06-13,US202605120008,40,20:00,20:30,班,on_duty
US00002,2026-06-13,US202605120008,41,20:30,21:00,班,on_duty
US00002,2026-06-13,US202605120008,42,21:00,21:30,班,on_duty
US00002,2026-06-14,US202512020012,28,14:00,14:30,班,on_duty
US00002,2026-06-14,US202512020012,29,14:30,15:00,班,on_duty
US00002,2026-06-14,US202512020012,30,15:00,15:30,班,on_duty
US00002,2026-06-14,US202512020012,31,15:30,16:00,班,on_duty
US00002,2026-06-14,US202512020012,32,16:00,16:30,班,on_duty
US00002,2026-06-14,US202512020012,33,16:30,17:00,班,on_duty
US00002,2026-06-14,US202512020012,34,17:00,17:30,班,on_duty
US00002,2026-06-14,US202512020012,35,17:30,18:00,班,on_duty
US00002,2026-06-14,US202512020012,36,18:00,18:30,班,on_duty
US00002,2026-06-14,US202512020012,37,18:30,19:00,班,on_duty
US00002,2026-06-14,US202512020012,38,19:00,19:30,班,on_duty
US00002,2026-06-14,US202512020012,39,19:30,20:00,班,on_duty
US00002,2026-06-14,US202512020012,40,20:00,20:30,班,on_duty
US00002,2026-06-14,US202512020012,41,20:30,21:00,班,on_duty
US00002,2026-06-14,US202512020012,42,21:00,21:30,班,on_duty
US00002,2026-06-14,US202512090008,12,06:00,06:30,班,on_duty
US00002,2026-06-14,US202512090008,13,06:30,07:00,班,on_duty
US00002,2026-06-14,US202512090008,14,07:00,07:30,班,on_duty
US00002,2026-06-14,US202512090008,15,07:30,08:00,班,on_duty
US00002,2026-06-14,US202512090008,16,08:00,08:30,班,on_duty
US00002,2026-06-14,US202512090008,17,08:30,09:00,班,on_duty
US00002,2026-06-14,US202512090008,18,09:00,09:30,班,on_duty
US00002,2026-06-14,US202512090008,19,09:30,10:00,班,on_duty
US00002,2026-06-14,US202512090008,20,10:00,10:30,班,on_duty
US00002,2026-06-14,US202512090008,21,10:30,11:00,休,rest
US00002,2026-06-14,US202512090008,22,11:00,11:30,休,rest
US00002,2026-06-14,US202512090008,23,11:30,12:00,班,on_duty
US00002,2026-06-14,US202512090008,24,12:00,12:30,班,on_duty
US00002,2026-06-14,US202512090008,25,12:30,13:00,班,on_duty
US00002,2026-06-14,US202512090008,26,13:00,13:30,班,on_duty
US00002,2026-06-14,US202512090008,27,13:30,14:00,班,on_duty
US00002,2026-06-14,US202512090008,28,14:00,14:30,班,on_duty
US00002,2026-06-14,US202601130004,21,10:30,11:00,班,on_duty
US00002,2026-06-14,US202601130004,22,11:00,11:30,班,on_duty
US00002,2026-06-14,US202601130004,23,11:30,12:00,班,on_duty
US00002,2026-06-14,US202601130004,24,12:00,12:30,班,on_duty
US00002,2026-06-14,US202601130004,25,12:30,13:00,班,on_duty
US00002,2026-06-14,US202601130004,26,13:00,13:30,班,on_duty
US00002,2026-06-14,US202601130004,27,13:30,14:00,班,on_duty
US00002,2026-06-14,US202601130004,28,14:00,14:30,休,rest
US00002,2026-06-14,US202601130004,29,14:30,15:00,班,on_duty
US00002,2026-06-14,US202601130004,30,15:00,15:30,班,on_duty
US00002,2026-06-14,US202601130004,31,15:30,16:00,班,on_duty
US00002,2026-06-14,US202601130004,32,16:00,16:30,班,on_duty
US00002,2026-06-14,US202601130004,33,16:30,17:00,班,on_duty
US00002,2026-06-14,US202601130004,34,17:00,17:30,班,on_duty
US00002,2026-06-14,US202601130004,35,17:30,18:00,班,on_duty
US00002,2026-06-14,US202603030008,12,06:00,06:30,班,on_duty
US00002,2026-06-14,US202603030008,13,06:30,07:00,班,on_duty
US00002,2026-06-14,US202603030008,14,07:00,07:30,班,on_duty
US00002,2026-06-14,US202603030008,15,07:30,08:00,班,on_duty
US00002,2026-06-14,US202603030008,16,08:00,08:30,班,on_duty
US00002,2026-06-14,US202603030008,17,08:30,09:00,班,on_duty
